genome_name	publication	genome_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	testing_standard	testing_standard_year	genome.bioproject_accession	genome.biosample_accession	genome.assembly_accession	genome.genbank_accessions	genome.refseq_accessions
Staphylococcus argenteus strain 3688STDY6125076	26806258	985002.138	erythromycin	Susceptible										PRJEB9575	SAMEA3449084	GCF_900126625.1	FQKJ00000000	
Staphylococcus argenteus strain 3688STDY6125076	26806258	985002.138	fosfomycin	Susceptible										PRJEB9575	SAMEA3449084	GCF_900126625.1	FQKJ00000000	
Staphylococcus argenteus strain 3688STDY6125076	26806258	985002.138	fusidic acid	Susceptible										PRJEB9575	SAMEA3449084	GCF_900126625.1	FQKJ00000000	
Staphylococcus argenteus strain 3688STDY6125076	26806258	985002.138	gentamicin	Susceptible										PRJEB9575	SAMEA3449084	GCF_900126625.1	FQKJ00000000	
Staphylococcus argenteus strain 3688STDY6125076	26806258	985002.138	levofloxacin	Susceptible										PRJEB9575	SAMEA3449084	GCF_900126625.1	FQKJ00000000	
Staphylococcus argenteus strain 3688STDY6125076	26806258	985002.138	oxacillin	Susceptible										PRJEB9575	SAMEA3449084	GCF_900126625.1	FQKJ00000000	
Staphylococcus argenteus strain 3688STDY6125076	26806258	985002.138	penicillin	Resistant										PRJEB9575	SAMEA3449084	GCF_900126625.1	FQKJ00000000	
Staphylococcus argenteus strain 3688STDY6125076	26806258	985002.138	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449084	GCF_900126625.1	FQKJ00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	cefoxitin	Susceptible										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	clindamycin	Susceptible										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	erythromycin	Susceptible										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	fosfomycin	Susceptible										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	fusidic acid	Susceptible										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	gentamicin	Susceptible										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	levofloxacin	Susceptible										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	oxacillin	Susceptible										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	penicillin	Resistant										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125077	26806258	985002.94	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449085	GCF_900128205.1	FQRH00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	cefoxitin	Susceptible										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	clindamycin	Susceptible										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	erythromycin	Susceptible										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	fosfomycin	Susceptible										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	fusidic acid	Susceptible										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	gentamicin	Susceptible										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	levofloxacin	Susceptible										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	oxacillin	Susceptible										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	penicillin	Resistant										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125078	26806258	985002.137	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449086	GCF_900126645.1	FQKK00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	cefoxitin	Susceptible										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	clindamycin	Susceptible										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	erythromycin	Susceptible										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	fosfomycin	Susceptible										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	fusidic acid	Susceptible										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	gentamicin	Susceptible										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	levofloxacin	Susceptible										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	oxacillin	Susceptible										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	penicillin	Resistant										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125079	26806258	985002.136	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449087	GCF_900126655.1	FQKG00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	cefoxitin	Susceptible										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	clindamycin	Susceptible										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	erythromycin	Susceptible										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	fosfomycin	Susceptible										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	fusidic acid	Susceptible										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	gentamicin	Susceptible										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	levofloxacin	Susceptible										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	oxacillin	Susceptible										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	penicillin	Resistant										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125080	26806258	985002.154	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449088	GCF_900126665.1	FQKL00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	cefoxitin	Susceptible										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	clindamycin	Susceptible										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	erythromycin	Susceptible										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	fosfomycin	Susceptible										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	fusidic acid	Susceptible										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	gentamicin	Susceptible										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	levofloxacin	Susceptible										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	oxacillin	Susceptible										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	penicillin	Resistant										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125081	26806258	985002.135	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449089	GCF_900126675.1	FQKM00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	cefoxitin	Susceptible										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	clindamycin	Susceptible										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	erythromycin	Susceptible										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	fosfomycin	Susceptible										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	fusidic acid	Susceptible										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	gentamicin	Susceptible										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	levofloxacin	Susceptible										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	oxacillin	Susceptible										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	penicillin	Resistant										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125082	26806258	985002.93	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449090	GCF_900128215.1	FQRG00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	cefoxitin	Susceptible										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	clindamycin	Susceptible										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	erythromycin	Susceptible										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	fosfomycin	Susceptible										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	fusidic acid	Susceptible										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	gentamicin	Susceptible										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	levofloxacin	Susceptible										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	oxacillin	Susceptible										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	penicillin	Resistant										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125083	26806258	985002.134	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449091	GCF_900126685.1	FQKR00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	cefoxitin	Susceptible										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	clindamycin	Susceptible										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	erythromycin	Susceptible										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	fosfomycin	Susceptible										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	fusidic acid	Susceptible										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	gentamicin	Susceptible										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	levofloxacin	Susceptible										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	oxacillin	Susceptible										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	penicillin	Resistant										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125084	26806258	985002.133	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449092	GCF_900126695.1	FQKQ00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	cefoxitin	Susceptible										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	clindamycin	Susceptible										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	erythromycin	Susceptible										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	fosfomycin	Susceptible										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	fusidic acid	Susceptible										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	gentamicin	Susceptible										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	levofloxacin	Susceptible										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	oxacillin	Susceptible										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	penicillin	Resistant										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125085	26806258	985002.92	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449093	GCF_900128225.1	FQRI00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	cefoxitin	Susceptible										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	clindamycin	Susceptible										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	erythromycin	Susceptible										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	fosfomycin	Susceptible										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	fusidic acid	Susceptible										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	gentamicin	Susceptible										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	levofloxacin	Susceptible										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	oxacillin	Susceptible										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	penicillin	Resistant										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125086	26806258	985002.91	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449094	GCF_900128235.1	FQRJ00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	cefoxitin	Susceptible										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	clindamycin	Susceptible										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	erythromycin	Susceptible										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	fosfomycin	Susceptible										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	fusidic acid	Susceptible										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	gentamicin	Susceptible										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	levofloxacin	Susceptible										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	oxacillin	Susceptible										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	penicillin	Resistant										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125087	26806258	985002.132	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449095	GCF_900126705.1	FQKP00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	cefoxitin	Susceptible										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	clindamycin	Susceptible										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	erythromycin	Susceptible										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	fosfomycin	Susceptible										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	fusidic acid	Susceptible										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	gentamicin	Susceptible										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	levofloxacin	Susceptible										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	oxacillin	Susceptible										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	penicillin	Resistant										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125088	26806258	985002.90	trimethoprim/sulfamethoxazole	Susceptible										PRJEB9575	SAMEA3449096	GCF_900128245.1	FQRK00000000	
Staphylococcus argenteus strain 3688STDY6125089	26806258	985002.89	cefoxitin	Susceptible										PRJEB9575	SAMEA3449097	GCF_900128255.1	FQRL00000000	
Staphylococcus argenteus strain 3688STDY6125089	26806258	985002.89	clindamycin	Susceptible										PRJEB9575	SAMEA3449097	GCF_900128255.1	FQRL00000000	
