genome_id	genome.publication	genome.bioproject_accession	genome.biosample_accession	genome.assembly_accession	genome.genbank_accessions	genome.refseq_accessions
1280.9878	26686880	PRJEB5261	SAMEA2340224			
1280.9878	26686880	PRJEB5261	SAMEA2340224			
1280.9878	26686880	PRJEB5261	SAMEA2340224			
1280.9878	26686880	PRJEB5261	SAMEA2340224			
1280.9878	26686880	PRJEB5261	SAMEA2340224			
1280.9878	26686880	PRJEB5261	SAMEA2340224			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8627	26686880	PRJEB5261	SAMEA2340225			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8626	26686880	PRJEB5261	SAMEA2340226			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8625	26686880	PRJEB5261	SAMEA2340227			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.8624	26686880	PRJEB5261	SAMEA2340228			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9879	26686880	PRJEB5261	SAMEA2340229			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9880	26686880	PRJEB5261	SAMEA2340230			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.9881	26686880	PRJEB5261	SAMEA2340231			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.8713	26686880	PRJEB5261	SAMEA2340232			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9882	26686880	PRJEB5261	SAMEA2340233			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.9884	26686880	PRJEB5261	SAMEA2340234			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8708	26686880	PRJEB5261	SAMEA2340235			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8710	26686880	PRJEB5261	SAMEA2340236			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8711	26686880	PRJEB5261	SAMEA2340237			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.8716	26686880	PRJEB5261	SAMEA2340238			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9883	26686880	PRJEB5261	SAMEA2340239			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9885	26686880	PRJEB5261	SAMEA2340241			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9886	26686880	PRJEB5261	SAMEA2340242			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9887	26686880	PRJEB5261	SAMEA2340243			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9888	26686880	PRJEB5261	SAMEA2340244			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9889	26686880	PRJEB5261	SAMEA2340245			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.9890	26686880	PRJEB5261	SAMEA2340246			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8760	26686880	PRJEB5261	SAMEA2340247			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8759	26686880	PRJEB5261	SAMEA2340248			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8762	26686880	PRJEB5261	SAMEA2340249			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8761	26686880	PRJEB5261	SAMEA2340250			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8764	26686880	PRJEB5261	SAMEA2340251			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.8763	26686880	PRJEB5261	SAMEA2340252			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.9891	26686880	PRJEB5261	SAMEA2340253			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.8766	26686880	PRJEB5261	SAMEA2340254			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.9892	26686880	PRJEB5261	SAMEA2340255			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7441	26686880	PRJEB5261	SAMEA2340256			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7439	26686880	PRJEB5261	SAMEA2340257			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7440	26686880	PRJEB5261	SAMEA2340258			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7445	26686880	PRJEB5261	SAMEA2340259			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7446	26686880	PRJEB5261	SAMEA2340260			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7443	26686880	PRJEB5261	SAMEA2340261			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7444	26686880	PRJEB5261	SAMEA2340262			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.7447	26686880	PRJEB5261	SAMEA2340263			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.9893	26686880	PRJEB5261	SAMEA2340264			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8407	26686880	PRJEB5261	SAMEA2340265			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8406	26686880	PRJEB5261	SAMEA2340266			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8594	26686880	PRJEB5261	SAMEA2340267			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8404	26686880	PRJEB5261	SAMEA2340268			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8410	26686880	PRJEB5261	SAMEA2340269			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8409	26686880	PRJEB5261	SAMEA2340270			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8408	26686880	PRJEB5261	SAMEA2340271			
1280.8394	26686880	PRJEB5261	SAMEA2340272			
1280.8394	26686880	PRJEB5261	SAMEA2340272			
1280.8394	26686880	PRJEB5261	SAMEA2340272			
1280.8394	26686880	PRJEB5261	SAMEA2340272			
1280.8394	26686880	PRJEB5261	SAMEA2340272			
